timestamp,respondent_id,gender,age_range,highest_qualification,total_teaching_exp,cbc_experience_years,primary_pathway,school_type,school_location,largest_class_size,subjects_taught_count,conf_B1,conf_B2,conf_B3,conf_B4,conf_B5,conf_B6,conf_B7,digi_C1a,digi_C1b,digi_C1c,digi_C1d,digi_C2a,digi_C2b,digi_C2c,digi_C2d,digi_C2e,res_D1,res_D2,res_D3,res_D4,res_D5,res_D6,train_attended,train_E2,train_E3,train_E4,train_E5,train_E6,train_E7,overall_readiness,top_challenge_1,top_challenge_2,most_needed_support,additional_comments
2025-01-03 02:10:42,RESP_T00971,Male,40-49,B.Ed,2-5 years,4-5 years,Social Sciences,Public Day,Urban,40-49,3,4,4,4,4,4,4,4,2,3,3,2,3,2,2,3,3,3,3,3,4,3,2,Yes,2.0,2.0,2.0,2.0,2.0,2.0,3,Resources,Workload,Smaller classes,Overwhelmed with workload
2025-01-25 06:06:36,RESP_T00972,Female,40-49,B.Ed,11-15 years,4-5 years,STEM,Public Day,Urban,60+,1,4,4,4,4,4,3,4,2,2,3,3,2,3,3,3,2,3,2,3,3,2,3,Yes,3.0,3.0,3.0,3.0,3.0,3.0,3,Digital Tools,Training,Practical training,Very difficult without proper resources
2025-01-25 04:13:02,RESP_T00973,Male,30-39,Diploma,Less than 2 years,2-3 years,STEM,Public County,Urban,50-59,2,4,4,4,4,3,4,4,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,Yes,3.0,2.0,3.0,3.0,3.0,2.0,3,Digital Tools,Class Size,Practical training,Overwhelmed with workload
2025-01-14 08:28:55,RESP_T00974,Female,40-49,B.Ed,6-10 years,First year,Arts & Sports,Public County,Urban,40-49,3,2,2,3,2,3,3,2,5,5,5,5,4,4,3,4,3,3,4,3,3,4,4,Yes,4.0,4.0,3.0,5.0,4.0,5.0,4,Resources,Parent Support,More planning time,Overwhelmed with workload
2025-01-11 06:42:54,RESP_T00975,Female,40-49,Diploma,6-10 years,2-3 years,STEM,Private,Peri-urban,60+,4+,3,4,4,4,4,4,4,3,3,3,3,3,3,2,3,3,4,4,3,5,5,4,Yes,3.0,3.0,3.0,2.0,3.0,2.0,3,Resources,Training,Smaller classes,Very difficult without proper resources
2025-01-03 21:05:13,RESP_T00976,Female,30-39,Diploma,6-10 years,First year,STEM,Private,Urban,50-59,3,3,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,5,5,4,4,4,4,Yes,4.0,4.0,4.0,4.0,4.0,4.0,3,Workload,Digital Tools,Administrative support,Very difficult without proper resources
2025-01-19 16:22:41,RESP_T00977,Female,30-39,B.Ed,11-15 years,First year,Social Sciences,Private,Urban,20-29,2,3,2,2,2,2,2,2,5,4,4,4,4,3,4,3,4,3,4,3,3,4,4,No,,,,,,,3,Training,Resources,Better ICT equipment,Very difficult without proper resources
2025-01-31 21:12:17,RESP_T00978,Male,30-39,Diploma,16-20 years,4-5 years,Social Sciences,Private,Rural,20-29,2,4,3,4,4,4,4,4,4,4,4,4,3,4,3,3,3,5,5,5,4,5,5,Yes,1.0,2.0,2.0,1.0,2.0,1.0,4,Policy Confusion,Workload,Administrative support,Need more practical support
2025-01-20 16:45:24,RESP_T00979,Male,60+,PGDE,16-20 years,First year,Arts & Sports,Public County,Peri-urban,30-39,1,2,3,3,3,2,2,2,3,3,2,3,2,2,2,2,3,3,4,3,3,4,3,No,,,,,,,3,Digital Tools,Resources,More planning time,Very difficult without proper resources
2025-01-20 20:54:12,RESP_T00980,Female,40-49,Diploma,Less than 2 years,First year,STEM,Public Day,Rural,50-59,2,3,2,3,3,2,3,3,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,Yes,3.0,3.0,4.0,4.0,3.0,3.0,3,Resources,Training,Parent education,Overwhelmed with workload
2025-01-04 23:02:23,RESP_T00981,Male,50-59,B.Ed,2-5 years,First year,STEM,Public County,Urban,30-39,1,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,2,3,3,No,,,,,,,3,Resources,Training,More planning time,Overwhelmed with workload
2025-01-26 13:52:10,RESP_T00982,Male,30-39,B.Ed,6-10 years,First year,STEM,Private,Rural,40-49,2,1,1,1,1,1,1,1,4,3,3,4,3,3,4,4,4,4,4,3,5,4,4,Yes,5.0,5.0,5.0,5.0,5.0,5.0,3,Digital Tools,Resources,Administrative support,Need more practical support
2025-01-18 17:51:16,RESP_T00983,Male,40-49,B.Ed,More than 20 years,First year,Social Sciences,Public County,Rural,20-29,3,2,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,2,2,2,3,2,2,Yes,2.0,4.0,3.0,4.0,4.0,3.0,2,Workload,Resources,More planning time,Need more practical support
2025-01-06 21:30:59,RESP_T00984,Male,40-49,Diploma,16-20 years,More than 5 years,STEM,Public County,Rural,60+,2,4,4,4,4,4,4,4,2,1,2,2,2,3,2,2,3,3,2,2,2,2,3,No,,,,,,,3,Class Size,Digital Tools,Better ICT equipment,Overwhelmed with workload
2025-01-11 01:28:36,RESP_T00985,Male,40-49,Diploma,16-20 years,First year,Social Sciences,Public County,Rural,40-49,2,2,2,3,2,3,3,3,1,2,1,1,1,1,1,1,2,2,2,1,2,1,1,No,,,,,,,2,Workload,Resources,Administrative support,Overwhelmed with workload
2025-01-02 13:22:43,RESP_T00986,Female,60+,M.Ed,6-10 years,First year,Arts & Sports,Public County,Peri-urban,60+,2,3,3,3,3,3,3,3,2,2,3,3,2,3,3,2,3,3,3,3,3,3,3,Yes,3.0,3.0,3.0,3.0,3.0,3.0,3,Class Size,Resources,Better ICT equipment,Very difficult without proper resources
2025-01-09 17:02:41,RESP_T00987,Male,30-39,Diploma,6-10 years,First year,Arts & Sports,Public National,Peri-urban,60+,2,4,4,4,4,4,4,4,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,Yes,5.0,5.0,5.0,5.0,5.0,5.0,3,Workload,Policy Confusion,Parent education,Overwhelmed with workload
2025-01-10 21:39:31,RESP_T00988,Female,20-29,PGDE,6-10 years,More than 5 years,STEM,Public Day,Rural,20-29,4+,4,4,3,3,4,4,4,3,2,2,1,3,1,2,2,2,3,4,2,4,4,4,Yes,3.0,3.0,3.0,3.0,3.0,3.0,3,Digital Tools,Training,Better ICT equipment,Overwhelmed with workload
2025-01-09 05:00:19,RESP_T00989,Male,40-49,PhD,2-5 years,2-3 years,Social Sciences,Public Day,Rural,40-49,2,3,4,4,4,4,3,4,2,2,3,3,2,3,4,3,3,3,3,3,4,3,3,Yes,1.0,3.0,1.0,2.0,2.0,1.0,3,Resources,Digital Tools,Practical training,Very difficult without proper resources
2025-01-28 00:34:19,RESP_T00990,Female,40-49,Diploma,Less than 2 years,2-3 years,Social Sciences,Public County,Rural,20-29,2,3,3,3,3,3,3,3,3,3,3,5,4,4,3,4,3,4,4,4,5,5,5,No,,,,,,,3,Resources,Workload,Practical training,Very difficult without proper resources
2025-01-07 09:15:23,RESP_T00991,Male,40-49,Diploma,More than 20 years,4-5 years,Arts & Sports,Public Day,Peri-urban,60+,2,4,4,5,5,4,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,3,Yes,4.0,4.0,5.0,5.0,4.0,4.0,4,Training,Resources,Parent education,Very difficult without proper resources
2025-01-15 05:29:08,RESP_T00992,Female,30-39,B.Ed,2-5 years,2-3 years,Arts & Sports,Public Day,Urban,40-49,1,3,3,3,2,2,2,2,4,3,3,3,3,3,3,3,3,4,4,4,4,4,4,No,,,,,,,3,Workload,Training,Practical training,Overwhelmed with workload
2025-01-05 02:02:24,RESP_T00993,Female,40-49,M.Ed,2-5 years,2-3 years,STEM,Public County,Peri-urban,20-29,2,4,4,4,4,4,4,4,4,5,4,4,3,4,4,4,4,2,2,2,1,3,2,Yes,3.0,3.0,3.0,3.0,4.0,3.0,3,Workload,Training,Practical training,Overwhelmed with workload
2025-01-23 08:01:52,RESP_T00994,Male,30-39,M.Ed,Less than 2 years,First year,Social Sciences,Public County,Urban,30-39,3,3,3,3,3,3,4,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,No,,,,,,,3,Digital Tools,Resources,Parent education,Very difficult without proper resources
2025-01-14 20:02:26,RESP_T00995,Female,30-39,B.Ed,More than 20 years,2-3 years,STEM,Public Day,Rural,40-49,1,3,3,4,3,3,3,4,2,2,2,2,3,2,3,3,2,3,2,3,3,3,3,No,,,,,,,3,Digital Tools,Training,More planning time,Very difficult without proper resources
2025-01-24 02:58:59,RESP_T00996,Female,40-49,B.Ed,11-15 years,2-3 years,STEM,Public Day,Peri-urban,60+,1,4,4,4,4,4,4,4,2,2,3,3,2,2,3,3,3,3,2,2,3,3,3,Yes,4.0,4.0,4.0,4.0,5.0,5.0,4,Digital Tools,Resources,Smaller classes,Overwhelmed with workload
2025-01-19 10:36:38,RESP_T00997,Female,40-49,Diploma,11-15 years,2-3 years,STEM,Public County,Urban,50-59,1,3,2,2,3,3,3,3,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3,Yes,2.0,3.0,2.0,2.0,3.0,3.0,3,Digital Tools,Resources,Smaller classes,Overwhelmed with workload
2025-01-24 04:45:25,RESP_T00998,Female,30-39,M.Ed,More than 20 years,First year,Social Sciences,Public Day,Rural,50-59,3,2,1,2,2,2,2,2,3,2,2,3,3,2,4,3,2,2,3,2,2,2,2,No,,,,,,,2,Workload,Resources,Smaller classes,Need more practical support
2025-01-29 18:25:03,RESP_T00999,Male,30-39,M.Ed,6-10 years,2-3 years,Social Sciences,Public National,Urban,40-49,3,4,4,3,3,4,3,4,3,2,3,2,3,3,3,3,2,2,2,2,2,2,2,Yes,2.0,3.0,3.0,2.0,3.0,3.0,3,Training,Workload,Parent education,Very difficult without proper resources
2025-01-02 23:51:06,RESP_T01000,Female,30-39,Diploma,11-15 years,First year,STEM,Public County,Urban,20-29,2,5,5,5,5,4,4,4,3,3,3,3,2,4,3,3,3,2,2,2,2,2,2,Yes,4.0,5.0,4.0,4.0,3.0,4.0,4,Resources,Workload,Smaller classes,Need more practical support
2025-01-09 02:21:20,RESP_T01001,Male,30-39,Diploma,Less than 2 years,First year,Social Sciences,Public County,Urban,60+,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,Yes,4.0,3.0,3.0,4.0,3.0,3.0,3,Training,Workload,Practical training,Need more practical support
2025-01-28 10:29:32,RESP_T01002,Male,40-49,Diploma,2-5 years,2-3 years,STEM,Public County,Urban,20-29,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,2,3,3,2,3,3,3,3,Yes,3.0,4.0,4.0,3.0,3.0,4.0,3,Workload,Class Size,Practical training,Need more practical support
2025-01-09 22:01:45,RESP_T01003,Female,50-59,Diploma,16-20 years,More than 5 years,Social Sciences,Public Day,Urban,60+,3,4,4,4,4,4,4,4,3,3,3,3,3,2,3,3,3,2,4,2,3,3,3,No,,,,,,,3,Resources,Workload,Administrative support,Overwhelmed with workload
2025-01-15 06:27:13,RESP_T01004,Male,30-39,PGDE,16-20 years,2-3 years,STEM,Private,Peri-urban,40-49,3,4,4,4,4,4,4,3,2,2,2,1,2,2,3,1,2,4,4,3,3,4,3,Yes,2.0,2.0,2.0,2.0,2.0,2.0,3,Digital Tools,Workload,More planning time,Very difficult without proper resources
2025-01-03 10:45:55,RESP_T01005,Female,40-49,Diploma,6-10 years,2-3 years,STEM,Public County,Peri-urban,20-29,3,3,4,3,3,3,3,3,4,4,4,4,3,3,4,3,3,3,4,4,4,4,4,No,,,,,,,3,Resources,Workload,More planning time,Need more practical support
2025-01-02 01:42:19,RESP_T01006,Female,50-59,Diploma,6-10 years,First year,Social Sciences,Public County,Urban,50-59,2,4,4,3,3,3,3,4,3,3,3,2,2,2,2,2,3,4,4,4,4,4,4,Yes,3.0,4.0,4.0,4.0,4.0,4.0,4,Workload,Training,Administrative support,Overwhelmed with workload
2025-01-28 07:58:36,RESP_T01007,Female,50-59,Diploma,6-10 years,First year,STEM,Public Day,Rural,60+,2,2,2,3,2,2,2,2,3,3,2,3,3,3,2,3,3,2,3,3,2,3,2,Yes,2.0,2.0,2.0,2.0,2.0,2.0,2,Policy Confusion,Training,Smaller classes,Need more practical support
2025-01-17 09:12:33,RESP_T01008,Female,30-39,PhD,Less than 2 years,First year,Social Sciences,Public Day,Urban,60+,3,2,2,2,2,2,2,2,2,4,3,2,3,3,3,3,2,3,3,3,3,3,2,Yes,3.0,3.0,3.0,3.0,3.0,3.0,3,Resources,Training,Better ICT equipment,Very difficult without proper resources
2025-01-12 07:40:59,RESP_T01009,Male,60+,B.Ed,2-5 years,2-3 years,STEM,Public Day,Urban,30-39,4+,2,3,2,3,3,2,2,2,2,2,2,2,2,3,2,2,1,1,2,2,2,2,Yes,4.0,3.0,4.0,4.0,4.0,4.0,2,Resources,Workload,More planning time,Overwhelmed with workload
2025-01-02 07:38:37,RESP_T01010,Male,30-39,B.Ed,2-5 years,First year,Social Sciences,Public Day,Urban,30-39,1,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,2,3,2,2,Yes,4.0,2.0,3.0,3.0,3.0,3.0,3,Workload,Resources,Parent education,Overwhelmed with workload
2025-01-30 11:05:16,RESP_T01011,Male,30-39,Diploma,2-5 years,First year,STEM,Public County,Peri-urban,40-49,1,3,4,3,4,4,4,3,3,3,4,4,3,3,4,4,4,4,3,3,3,2,3,Yes,3.0,2.0,2.0,3.0,2.0,2.0,3,Resources,Training,Better ICT equipment,Very difficult without proper resources
2025-01-29 03:45:58,RESP_T01012,Male,20-29,PhD,16-20 years,4-5 years,Social Sciences,Public Day,Peri-urban,50-59,4+,4,5,4,5,5,4,4,3,3,2,2,3,3,3,3,3,3,2,2,2,2,2,Yes,2.0,2.0,2.0,2.0,2.0,2.0,3,Resources,Training,Practical training,Need more practical support
2025-01-13 19:46:29,RESP_T01013,Male,30-39,PGDE,2-5 years,First year,Social Sciences,Public County,Urban,50-59,2,2,2,2,2,2,2,2,3,2,4,3,3,3,3,4,4,2,2,3,2,2,3,No,,,,,,,3,Resources,Workload,Better ICT equipment,Need more practical support
2025-01-23 21:44:32,RESP_T01014,Male,20-29,Diploma,2-5 years,2-3 years,STEM,Public County,Urban,30-39,3,4,3,3,3,3,4,3,1,2,2,2,2,2,2,3,2,3,3,4,4,4,3,Yes,3.0,3.0,3.0,4.0,3.0,3.0,3,Workload,Resources,Parent education,Overwhelmed with workload
2025-01-09 08:24:06,RESP_T01015,Female,30-39,Diploma,6-10 years,2-3 years,Social Sciences,Public County,Urban,60+,2,2,2,2,3,2,2,2,3,4,3,3,3,3,3,2,3,3,4,4,3,3,3,Yes,4.0,3.0,3.0,4.0,3.0,3.0,3,Workload,Digital Tools,Smaller classes,Overwhelmed with workload
2025-01-07 12:11:53,RESP_T01016,Female,30-39,Diploma,16-20 years,2-3 years,STEM,Public County,Rural,50-59,1,3,3,3,3,3,3,4,2,2,3,2,2,2,2,3,2,2,2,2,2,3,2,Yes,3.0,3.0,4.0,3.0,3.0,3.0,3,Digital Tools,Resources,Smaller classes,Very difficult without proper resources
2025-01-15 21:21:34,RESP_T01017,Male,50-59,Diploma,2-5 years,2-3 years,Social Sciences,Private,Rural,50-59,1,2,2,2,2,2,2,2,3,4,4,3,3,4,4,3,4,2,4,2,3,2,2,Yes,3.0,3.0,3.0,2.0,3.0,3.0,3,Workload,Digital Tools,Better ICT equipment,Need more practical support
2025-01-19 14:31:40,RESP_T01018,Female,50-59,B.Ed,Less than 2 years,2-3 years,STEM,Public Day,Urban,40-49,1,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,4,4,3,3,Yes,3.0,4.0,2.0,3.0,4.0,4.0,3,Workload,Digital Tools,Smaller classes,Need more practical support
2025-01-04 13:46:44,RESP_T01019,Male,30-39,M.Ed,6-10 years,First year,Social Sciences,Public County,Rural,40-49,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,4,2,3,1,3,2,1,Yes,4.0,3.0,3.0,4.0,3.0,4.0,3,Digital Tools,Resources,Practical training,Need more practical support
2025-01-08 00:15:05,RESP_T01020,Male,50-59,B.Ed,11-15 years,4-5 years,Social Sciences,Public County,Urban,60+,2,4,4,4,4,4,4,4,4,5,4,3,4,5,4,4,4,3,3,4,3,3,4,Yes,3.0,4.0,3.0,4.0,4.0,4.0,4,Resources,Digital Tools,Administrative support,Need more practical support
2025-01-27 01:54:46,RESP_T01021,Female,50-59,PGDE,11-15 years,4-5 years,Arts & Sports,Public County,Peri-urban,40-49,3,4,4,4,3,4,4,4,4,3,4,4,3,3,3,3,3,3,3,3,2,3,2,Yes,2.0,3.0,3.0,1.0,2.0,2.0,3,Digital Tools,Parent Support,Parent education,Overwhelmed with workload
2025-01-16 19:35:45,RESP_T01022,Female,40-49,B.Ed,16-20 years,First year,Social Sciences,Public County,Rural,50-59,4+,2,2,2,1,1,1,2,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,Yes,3.0,3.0,3.0,3.0,3.0,3.0,3,Training,Workload,Better ICT equipment,Need more practical support
2025-01-27 12:38:53,RESP_T01023,Female,20-29,B.Ed,More than 20 years,First year,Social Sciences,Public Day,Rural,60+,2,3,2,3,3,2,3,2,2,2,2,2,2,3,2,2,2,1,1,1,1,1,1,Yes,3.0,3.0,3.0,4.0,4.0,4.0,2,Resources,Class Size,Smaller classes,Need more practical support
2025-01-03 17:42:33,RESP_T01024,Male,40-49,B.Ed,16-20 years,4-5 years,Social Sciences,Private,Rural,50-59,2,3,3,3,3,4,4,4,2,2,2,3,2,2,2,2,1,3,4,4,4,4,4,Yes,3.0,3.0,2.0,3.0,2.0,3.0,3,Training,Resources,Parent education,Overwhelmed with workload
2025-01-17 09:18:32,RESP_T01025,Female,50-59,Diploma,11-15 years,2-3 years,Arts & Sports,Private,Peri-urban,40-49,2,4,4,4,4,4,4,4,4,5,4,4,4,3,4,4,4,4,3,4,3,4,3,No,,,,,,,4,Workload,Resources,Parent education,Overwhelmed with workload
2025-01-15 05:36:33,RESP_T01026,Female,40-49,Diploma,6-10 years,2-3 years,Social Sciences,Public Day,Urban,20-29,2,4,4,5,4,4,4,3,2,2,2,2,2,2,2,3,3,2,2,2,2,1,2,Yes,5.0,4.0,4.0,5.0,4.0,4.0,3,Resources,Workload,More planning time,Overwhelmed with workload
2025-01-06 22:03:15,RESP_T01027,Female,30-39,B.Ed,Less than 2 years,2-3 years,STEM,Public Day,Urban,20-29,2,3,4,3,3,3,3,4,4,5,4,4,4,3,4,3,4,2,1,2,2,3,2,Yes,3.0,4.0,4.0,4.0,4.0,4.0,4,Digital Tools,Training,Practical training,Need more practical support
2025-01-27 04:02:19,RESP_T01028,Female,40-49,Diploma,More than 20 years,First year,Arts & Sports,Public County,Peri-urban,30-39,1,3,3,3,4,4,4,3,3,3,4,3,2,3,3,3,3,3,4,4,3,4,4,Yes,3.0,3.0,3.0,3.0,2.0,3.0,3,Digital Tools,Class Size,Smaller classes,Very difficult without proper resources
2025-01-15 06:44:06,RESP_T01029,Female,40-49,Diploma,6-10 years,2-3 years,Social Sciences,Public County,Urban,30-39,1,3,3,3,3,3,3,4,4,3,4,3,3,3,3,3,2,1,2,2,3,2,2,No,,,,,,,3,Workload,Parent Support,Parent education,Need more practical support
2025-01-21 01:47:28,RESP_T01030,Female,40-49,B.Ed,2-5 years,2-3 years,Arts & Sports,Public County,Urban,30-39,1,3,3,4,3,4,4,3,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,Yes,3.0,3.0,3.0,3.0,3.0,3.0,3,Digital Tools,Workload,Practical training,Need more practical support
2025-01-03 09:08:12,RESP_T01031,Female,20-29,PhD,11-15 years,First year,Arts & Sports,Public County,Rural,40-49,1,1,2,1,1,2,1,1,2,1,1,1,2,2,1,1,2,3,3,3,3,3,3,Yes,3.0,3.0,3.0,3.0,3.0,2.0,2,Workload,Training,Practical training,Very difficult without proper resources
2025-01-25 15:37:56,RESP_T01032,Female,30-39,B.Ed,2-5 years,2-3 years,STEM,Public Day,Peri-urban,40-49,3,2,2,2,2,2,2,3,3,4,3,4,3,3,3,3,3,3,3,2,2,2,2,No,,,,,,,3,Resources,Digital Tools,Better ICT equipment,Very difficult without proper resources
2025-01-03 08:16:45,RESP_T01033,Female,50-59,PGDE,11-15 years,4-5 years,Social Sciences,Public County,Rural,40-49,2,2,3,3,3,3,3,3,2,2,2,2,3,2,2,2,2,3,3,3,3,3,4,Yes,2.0,3.0,3.0,2.0,2.0,2.0,3,Workload,Resources,Parent education,Need more practical support
2025-01-07 07:11:19,RESP_T01034,Male,50-59,B.Ed,11-15 years,2-3 years,STEM,Public County,Peri-urban,20-29,3,2,3,3,4,3,4,4,2,2,3,3,2,2,2,2,2,3,3,3,3,3,3,Yes,3.0,2.0,3.0,1.0,2.0,3.0,3,Parent Support,Digital Tools,Practical training,Very difficult without proper resources
2025-01-06 06:30:49,RESP_T01035,Female,20-29,B.Ed,6-10 years,First year,STEM,Public County,Rural,20-29,4+,4,4,4,4,3,4,3,3,3,3,3,2,3,2,3,2,2,2,2,2,3,2,Yes,2.0,1.0,1.0,1.0,1.0,2.0,3,Class Size,Training,Administrative support,Very difficult without proper resources
2025-01-24 05:19:34,RESP_T01036,Male,60+,B.Ed,16-20 years,2-3 years,STEM,Private,Urban,50-59,4+,4,4,4,4,3,4,3,5,4,4,4,4,3,4,4,4,4,4,4,5,4,4,Yes,3.0,4.0,4.0,4.0,3.0,3.0,4,Workload,Resources,More planning time,Need more practical support
2025-01-08 00:34:56,RESP_T01037,Male,30-39,PGDE,2-5 years,4-5 years,Social Sciences,Public County,Rural,40-49,4+,4,3,4,4,3,4,3,2,2,1,1,2,2,1,2,2,3,3,4,3,3,3,Yes,4.0,5.0,4.0,4.0,4.0,4.0,3,Class Size,Resources,Practical training,Overwhelmed with workload
2025-01-28 06:11:34,RESP_T01038,Female,40-49,B.Ed,6-10 years,4-5 years,STEM,Public Day,Rural,40-49,2,4,4,4,4,5,5,5,2,1,1,2,2,1,2,2,2,3,3,3,3,3,3,Yes,4.0,3.0,2.0,3.0,3.0,3.0,3,Digital Tools,Resources,Practical training,Need more practical support
2025-01-08 14:45:46,RESP_T01039,Female,40-49,B.Ed,6-10 years,2-3 years,STEM,Public Day,Urban,50-59,2,3,3,3,3,3,3,3,4,3,4,5,4,3,4,4,3,2,4,3,3,3,4,Yes,4.0,3.0,3.0,3.0,4.0,3.0,3,Digital Tools,Training,Smaller classes,Very difficult without proper resources
2025-01-31 07:43:15,RESP_T01040,Female,50-59,B.Ed,11-15 years,First year,Social Sciences,Public County,Urban,50-59,1,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,2,3,3,4,3,3,3,Yes,1.0,1.0,2.0,2.0,2.0,1.0,3,Digital Tools,Workload,More planning time,Very difficult without proper resources
2025-01-01 21:07:31,RESP_T01041,Male,50-59,B.Ed,16-20 years,4-5 years,STEM,Public County,Urban,40-49,3,4,4,4,5,4,4,4,2,1,1,2,1,2,1,2,2,3,3,2,3,2,3,No,,,,,,,3,Resources,Training,Parent education,Overwhelmed with workload
2025-01-15 19:51:06,RESP_T01042,Female,30-39,Diploma,6-10 years,2-3 years,STEM,Public Day,Rural,50-59,3,3,3,3,3,3,3,3,1,1,2,1,2,2,2,2,2,2,3,2,2,2,3,Yes,3.0,3.0,2.0,2.0,3.0,2.0,2,Workload,Resources,Smaller classes,Very difficult without proper resources
2025-01-17 15:48:46,RESP_T01043,Male,50-59,Diploma,11-15 years,First year,STEM,Public County,Peri-urban,60+,3,4,3,3,3,4,3,3,3,3,3,3,3,3,3,2,2,1,1,2,1,2,1,Yes,3.0,4.0,3.0,3.0,3.0,4.0,3,Workload,Digital Tools,Practical training,Need more practical support
2025-01-04 19:42:13,RESP_T01044,Female,20-29,Diploma,2-5 years,2-3 years,STEM,Private,Rural,50-59,2,3,3,3,3,3,3,3,4,4,4,4,3,4,4,4,4,4,4,5,4,4,4,Yes,4.0,4.0,4.0,3.0,3.0,3.0,4,Resources,Digital Tools,Better ICT equipment,Overwhelmed with workload
2025-01-26 01:02:39,RESP_T01045,Female,40-49,PGDE,More than 20 years,2-3 years,Social Sciences,Public County,Peri-urban,40-49,3,3,3,3,4,3,4,4,4,4,3,3,3,3,4,3,4,4,5,5,5,4,5,Yes,3.0,3.0,3.0,4.0,3.0,3.0,4,Resources,Training,Administrative support,Need more practical support
2025-01-25 05:35:16,RESP_T01046,Female,40-49,Diploma,6-10 years,2-3 years,STEM,Public National,Urban,50-59,1,3,3,3,3,3,3,3,4,4,4,4,3,3,3,4,3,3,3,4,3,4,4,Yes,4.0,3.0,3.0,4.0,4.0,4.0,4,Resources,Parent Support,Administrative support,Very difficult without proper resources
2025-01-07 15:16:18,RESP_T01047,Female,40-49,Diploma,11-15 years,First year,Arts & Sports,Public Day,Peri-urban,30-39,1,2,2,2,2,2,2,2,3,4,3,4,3,3,3,4,3,1,2,2,2,2,2,Yes,3.0,4.0,3.0,4.0,3.0,4.0,3,Workload,Training,Smaller classes,Need more practical support
2025-01-10 09:46:04,RESP_T01048,Female,30-39,B.Ed,Less than 2 years,2-3 years,Social Sciences,Public Day,Peri-urban,40-49,3,2,2,2,3,3,2,2,4,4,4,4,3,3,4,4,4,3,3,4,2,2,3,Yes,4.0,3.0,3.0,3.0,4.0,3.0,3,Workload,Training,More planning time,Very difficult without proper resources
2025-01-18 23:05:49,RESP_T01049,Female,50-59,Diploma,2-5 years,More than 5 years,STEM,Private,Urban,60+,2,5,5,5,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Yes,4.0,4.0,4.0,4.0,4.0,4.0,4,Resources,Class Size,Parent education,Making progress but need help
2025-01-25 08:00:05,RESP_T01050,Male,30-39,B.Ed,6-10 years,4-5 years,STEM,Public Day,Peri-urban,40-49,4+,4,4,4,4,4,4,4,3,2,2,2,3,3,3,2,3,4,5,4,4,4,3,Yes,3.0,3.0,3.0,3.0,2.0,3.0,3,Resources,Workload,Better ICT equipment,Need more practical support
2025-01-28 23:39:27,RESP_T01051,Female,20-29,Diploma,16-20 years,More than 5 years,Social Sciences,Private,Urban,60+,1,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,4,5,4,4,4,4,Yes,3.0,3.0,3.0,2.0,3.0,3.0,3,Workload,Class Size,Better ICT equipment,Very difficult without proper resources
2025-01-06 10:25:44,RESP_T01052,Female,40-49,M.Ed,6-10 years,More than 5 years,Social Sciences,Public Day,Peri-urban,40-49,3,2,2,3,3,3,2,3,2,3,3,3,2,2,2,2,2,5,4,5,5,5,4,Yes,3.0,4.0,3.0,3.0,4.0,3.0,3,Resources,Workload,Practical training,Need more practical support
2025-01-25 02:45:01,RESP_T01053,Female,30-39,PGDE,More than 20 years,First year,STEM,Public Day,Peri-urban,60+,2,2,3,3,3,2,2,3,3,3,2,3,3,4,3,3,3,2,3,3,3,3,3,No,,,,,,,3,Workload,Resources,Practical training,Overwhelmed with workload
2025-01-27 14:54:59,RESP_T01054,Male,50-59,PGDE,6-10 years,2-3 years,STEM,Public County,Rural,40-49,3,4,4,4,4,4,4,4,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,Yes,3.0,3.0,2.0,3.0,3.0,3.0,3,Class Size,Resources,Practical training,Overwhelmed with workload
2025-01-10 06:58:32,RESP_T01055,Female,30-39,B.Ed,6-10 years,2-3 years,Arts & Sports,Public County,Rural,20-29,3,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,3,4,3,2,3,3,Yes,4.0,4.0,4.0,4.0,4.0,4.0,3,Workload,Resources,More planning time,Overwhelmed with workload
